review_status	case_id	case_path	pr_number	pr_title	test_type	test_path	test_name	failure_signature	patch_url	候选细粒度机制	是否适合单独成subpattern	边界/相邻模式	备注
reviewed	pr-40904	cases/2023/02/pr-40904.json	40904	executor: Fix tidb crash on index merge reader	unit	executor/index_merge_reader_test.go	index_merge_reader_test	panic in IndexMergeReaderExecutor indexMergeTableWorker / nil task in handlePickAndExecTaskPanic (cannot send error to task.doneCh)	https://github.com/pingcap/tidb/pull/40904.patch	panic handler 看不到后来赋值的 task，导致 error 发送和恢复逻辑崩溃	否	更像 panic recovery / async error propagation	不放进共享状态主线
reviewed	pr-40976	cases/2023/02/pr-40976.json	40976	ttl: fix data race in TTL manager and test	unit	domain/domain.go	ttl: fix data race in TTL manager and test	DATA RACE on Domain.ttlJobManager (concurrent Store/Load without synchronization)	https://github.com/pingcap/tidb/pull/40976.patch	`Domain.ttlJobManager` 指针被并发初始化和读取	是	属于共享 manager 指针 atomic.Pointer 子族	高纯度正例
reviewed	pr-41016	cases/2023/02/pr-41016.json	41016	resourcemanager: fix TaskController.Stop() can't make producer exit in spmcpool	unit	util/gpool/spmc/spmcpool_test.go	spmcpool_test	TestStopPool / spmcpool tests can hang because producer goroutine doesn't exit after Stop()	https://github.com/pingcap/tidb/pull/41016.patch	Stop 不能让 producer goroutine 退出，导致 hang	否	更像 stop/producer lifecycle	不是共享状态主机制
reviewed	pr-41146	cases/2023/02/pr-41146.json	41146	*: fix a timezone data race which may cause wrong row data	unit	executor/executor_test.go	executor_test	DATA RACE on StatementContext.TimeZone / time parsing during getColDefaultValue (can lead to wrong row default values)	https://github.com/pingcap/tidb/pull/41146.patch	getColDefaultValue 临时改写共享 `StmtCtx.TimeZone` 作为副作用	是	属于共享 StmtCtx 字段不可临时改写，应显式传参子族	高价值正例
reviewed	pr-41217	cases/2023/02/pr-41217.json	41217	ddl: fix owner get panic info  with dist-reorg	unit	ddl/ddl_test.go	ddl_test	panic caused by concurrent removeReorgCtx/NewReorgCtx/setReorgCtxForBackfill on the same jobID (dist-reorg reorgCtxMap lifecycle)	https://github.com/pingcap/tidb/pull/41217.patch	同一 jobID 的 reorgCtx 被创建/复用/删除路径并发操作	是	属于共享 map entry 生命周期需引用计数/所有权子族	高价值正例
reviewed	pr-41236	cases/2023/02/pr-41236.json	41236	lightning: fix panic when user cancel	integration	br/tests/lightning_checkpoint_chunks/run.sh	lightning_checkpoint_chunks	panic when lightning task is canceled while restoreEngine returns early without waiting for worker goroutines to finish (orphan goroutine)	https://github.com/pingcap/tidb/pull/41236.patch	ctx cancel 后过早返回，未等待 worker goroutine 退出	否	更像 cancel/cleanup lifecycle	不是共享状态主机制
reviewed	pr-41287	cases/2023/02/pr-41287.json	41287	stmtsummary: fix data race in test	unit	util/stmtsummary/v2/stmtsummary_test.go	stmtsummary_test	DATA RACE in StmtSummary.rotateLoop / async persist triggered by TestStmtSummary (util/stmtsummary/v2/stmtsummary_test.go)	https://github.com/pingcap/tidb/pull/41287.patch	测试依赖 async persist/rotateLoop，改为直接调 rotate helper 避免竞态	否	更像测试时序 / async persist 干扰	不是共享状态主机制
reviewed	pr-41289	cases/2023/02/pr-41289.json	41289	domain: fix data race in the ttlJobManager	unit	domain/BUILD.bazel	domain: fix data race in the ttlJobManager	DATA RACE during Domain.Close/StartTTLJobManager shutdown path (ttlJobManager stop/wait sequencing)	https://github.com/pingcap/tidb/pull/41289.patch	TTLJobManager stop/wait 放在后台 goroutine，和 Close 路径并发交错	否	更像 shutdown sequencing / lifecycle	不放进共享状态主线
reviewed	pr-41413	cases/2023/02/pr-41413.json	41413	executor: fix race when collecting telemetry info of batch copr	unit	executor/issuetest/executor_issue_test.go	TestIssueRaceWhenBuildingExecutorConcurrently	DATA RACE: concurrent read/write of TelemetryInfo.UseTableLookUp in executor builder / session telemetry update path	https://github.com/pingcap/tidb/pull/41413.patch	`TelemetryInfo.UseTableLookUp` 共享 bool 被并发读写	是	属于共享布尔字段 atomic.Bool 子族	高纯度正例
reviewed	pr-32111	cases/2023/03/pr-32111.json	32111	server: enhance graceful stop by closing connections after finish the ongoing txn	unit	server/conn_test.go	conn_test	You can see that tidb tries to close the connection between transactions (or close the connection when it is idle). One type of failure is the race between the server-side close connection and the client checking the connection status. One type of failure is caused by tidb closing all connection directly after trying to close all connections in the `grace...	https://github.com/pingcap/tidb/pull/32111.patch	server graceful stop 中 connection close 与 client 活动检查时序交错	否	更像 graceful shutdown protocol / lifecycle	不是共享状态主机制
reviewed	pr-40942	cases/2023/03/pr-40942.json	40942	expression: support ilike function	unit	executor/showtest/show_test.go	show_test	data race on `builtinIlikeSig.pattern` (expression/builtin_ilike.go / expression/builtin_ilike_vec.go)	https://github.com/pingcap/tidb/pull/40942.patch	`builtinIlikeSig.pattern` 共享编译 pattern 在并发 eval 中复用	是	属于 builtin cache/compiled object 共享状态子族	高价值正例
reviewed	pr-41415	cases/2023/03/pr-41415.json	41415	ddl: support creating tiflash replica in API V2	unit	ddl/placement_sql_test.go	placement_sql_test	race in client-go `attachAPICtx` (dependency upgrade in go.mod/go.sum)	https://github.com/pingcap/tidb/pull/41415.patch	client-go 依赖里的 race，通过升级依赖修复	否	第三方依赖 / vendor race	不适合作为 TiDB 侧子 pattern
reviewed	pr-42019	cases/2023/03/pr-42019.json	42019	util/execdetails: fix potential risks of fatal error concurrent map read and map write	unit	util/execdetails/BUILD.bazel	util/execdetails: fix potential risks of fatal error concurrent map read and map write	fatal error: concurrent map read and map write (unsynchronized access to `RuntimeStatsColl.rootStats`)	https://github.com/pingcap/tidb/pull/42019.patch	清理 `rootStats` map 时未持有 `reuse.mu`	是	正好是 concurrent map read/write / cleanup 漏锁子族	高纯度正例
reviewed	pr-42123	cases/2023/03/pr-42123.json	42123	statistics: fix DATA RACE in the TestInitStatsVer2	unit	distsql/select_result.go	TestInitStatsVer2	DATA RACE (race detector) in `TestInitStatsVer2` / `distsql/select_result.go`	https://github.com/pingcap/tidb/pull/42123.patch	共享 telemetry/stats reporting 逻辑在异步 fetch 路径里并发触发，后通过 gating 缩小访问面	部分适合	机制较泛，更像 side-effect reporting 边界样本	保留边界正例
reviewed	pr-42129	cases/2023/03/pr-42129.json	42129	spool: fix data race when to exit	unit	resourcemanager/pool/spool/BUILD.bazel	spool: fix data race when to exit	Go data race / misuse of `sync.WaitGroup`: `Add` can race with `Wait` during pool shutdown	https://github.com/pingcap/tidb/pull/42129.patch	shutdown 期间 `WaitGroup.Add` 与 `Wait` 并发	否	更像 WaitGroup lifecycle / shutdown sequencing	不是共享状态主机制
reviewed	pr-42148	cases/2023/03/pr-42148.json	42148	ddl/test: fix DATA RACE in TestResourceGroupBasic	unit	ddl/resourcegrouptest/resource_group_test.go	TestResourceGroupBasic	DATA RACE (race detector): concurrent read/write of `groupID` in `TestResourceGroupBasic`	https://github.com/pingcap/tidb/pull/42148.patch	callback 写 `groupID`、测试线程读 `groupID`，共享 int64 无保护	是	属于 callback 与主线程共享标量需 atomic 子族	高纯度正例
reviewed	pr-42306	cases/2023/03/pr-42306.json	42306	test: fix data race	unit	expression/main_test.go	main_test	DATA RACE: concurrent access to `SessionVars.PlanColumnID` (plan column ID allocator)	https://github.com/pingcap/tidb/pull/42306.patch	`SessionVars.PlanColumnID` 共享分配器被并发建计划路径读写，需 atomic.Int64	是	属于 SessionVars 共享计数器 / allocator 原子化子族	高纯度正例
reviewed	pr-42338	cases/2023/03/pr-42338.json	42338	execdetails: fix data race in the BasicRuntimeStats	unit	executor/asyncloaddata/BUILD.bazel	execdetails: fix data race in the BasicRuntimeStats	DATA RACE (race detector): concurrent access to `BasicRuntimeStats` counters (`loop`/`consume`/`rows`)	https://github.com/pingcap/tidb/pull/42338.patch	`BasicRuntimeStats.loop/consume/rows` 共享计数器被并发统计路径读写	是	属于共享运行时计数器需 atomic 子族	高纯度正例
reviewed	pr-42358	cases/2023/03/pr-42358.json	42358	*: fix data race in the mockProxyProtocolProxy	unit	server/tidb_test.go	tidb_test	DATA RACE: concurrent read/write of `mockProxyProtocolProxy.run` (Run loop vs Close)	https://github.com/pingcap/tidb/pull/42358.patch	`mockProxyProtocolProxy.run` 关闭标志被 run loop 与 Close 并发读写	是	属于 worker run / stop 标志需 atomic.Bool 子族	偏 lifecycle，但共享标志机制清晰
reviewed	pr-42373	cases/2023/03/pr-42373.json	42373	*: data race at the SessionVars.PlanID	unit	planner/core/casetest/plan_test.go	plan_test	DATA RACE (race detector): concurrent access to `SessionVars.PlanID` (plan ID allocator)	https://github.com/pingcap/tidb/pull/42373.patch	`SessionVars.PlanID` 共享分配器被并发建计划路径读写，需 atomic.Int64	是	属于 SessionVars 共享计数器 / allocator 原子化子族	与 `PlanColumnID` 同类
reviewed	pr-42449	cases/2023/03/pr-42449.json	42449	*: fix data race in the IgnoreTruncate	unit	executor/loaddatatest/load_data_test.go	load_data_test	DATA RACE (race detector): concurrent access to `StmtCtx.IgnoreTruncate`	https://github.com/pingcap/tidb/pull/42449.patch	`StmtCtx.IgnoreTruncate` 共享布尔标志被执行 / 测试路径临时改写并恢复	是	属于 StmtCtx 共享标志不能临时改写再恢复 子族	高价值正例
reviewed	pr-42527	cases/2023/03/pr-42527.json	42527	*: improve unit test	unit	infoschema/infoschema_test.go	infoschema_test	DATA RACE in infoschema.SessionExtendedInfoSchema.LocalTemporaryTables (race detector).	https://github.com/pingcap/tidb/pull/42527.patch	`SessionExtendedInfoSchema.LocalTemporaryTables` 共享指针被并发读写，需 atomic.Pointer	是	属于共享 infoschema / session tables 指针发布需原子化 子族	高纯度正例
reviewed	pr-42680	cases/2023/03/pr-42680.json	42680	test: use concurrent-safe structure to fix a flaky test	unit	br/pkg/lightning/backend/local/local_test.go	local_test	Intermittent assertion failures in TestCheckPeersBusy (retry job not observed in time) and/or race detector findings due to unsynchronized shared slice access.	https://github.com/pingcap/tidb/pull/42680.patch	测试用共享 `retryJobs` 容器被 worker goroutine 与断言线程并发访问，后改为 channel 交接所有权	部分适合	混合了 async 等待窗口 / `Eventually` / 通知通道	保留为“共享 slice 当跨 goroutine 通信”边界样本
reviewed	pr-42454	cases/2023/04/pr-42454.json	42454	disttask: support `detectTask` in parallel and do some updates for dispatcher	unit	disttask/framework/dispatcher/dispatcher_test.go	dispatcher_test	dispatcher: fix data race in test	https://github.com/pingcap/tidb/pull/42454.patch	测试改写全局 `DefaultDispatchConcurrency` 时 dispatcher goroutine 仍在并发读取	是	属于测试改写全局并发度开关、后台 runtime 读取 子族	高价值正例
reviewed	pr-42780	cases/2023/04/pr-42780.json	42780	lightning: generate and send region job more smoothly	unit	br/pkg/lightning/backend/local/local_test.go	local_test	race between retryer.close() and retryer.push(job) leading to job accounting mismatch/hang	https://github.com/pingcap/tidb/pull/42780.patch	`retryer.close()` 与 `retryer.push(job)` 并发交错，任务关闭 / 投递协议不稳	否	更像 producer-close / lifecycle 协议	不是共享状态主机制
reviewed	pr-43121	cases/2023/04/pr-43121.json	43121	oomtest: fix data race at the oomCapture	unit	executor/oomtest/oom_test.go	oom_test	oomtest: fix data race at the oomCapture	https://github.com/pingcap/tidb/pull/43121.patch	`oomCapture.messageFilter/tracker` 被后台日志写入与测试清理 / 断言并发访问	部分适合	OOM log capture / hook 状态旁系	共享状态成立，但更像测试日志捕获侧桶
reviewed	pr-43210	cases/2023/04/pr-43210.json	43210	ddl: limit the concurrent number of ingest jobs to 1	realtikv	ddl/backfilling_test.go	backfilling_test	"Bazel test metadata: flaky = True, race = ""on"""	https://github.com/pingcap/tidb/pull/43210.patch	全局 ingest backend 使用权由多个 DDL job 竞争，靠串行化 / 可用性检查兜底	部分适合	更像全局资源门控 / singleton backend	不是最干净的共享变量样本
reviewed	pr-43245	cases/2023/04/pr-43245.json	43245	load data: time and log for different phase, use err group in chunk_process	unit	executor/importer/engine_process_test.go	engine_process_test	"Bazel test metadata: flaky = True, race = ""on"""	https://github.com/pingcap/tidb/pull/43245.patch	chunk processor 的 deliver / encode goroutine 用 errgroup 协调退出	否	更像 errgroup cancel / pipeline shutdown	不是共享状态主机制
reviewed	pr-43398	cases/2023/04/pr-43398.json	43398	oomtest: fix data race in the oomtest	unit	executor/oomtest/oom_test.go	oom_test	Lock `oomCapture.Write` around `messageFilter`/`tracker` access (executor/oomtest/oom_test.go)	https://github.com/pingcap/tidb/pull/43398.patch	`oomCapture.Write` 对 `messageFilter/tracker` 的访问需要整体加锁	部分适合	OOM log capture / hook 状态旁系	与 `pr-43121` 同桶
reviewed	pr-43492	cases/2023/05/pr-43492.json	43492	load data: sync rewrite set expr for concurrent load	realtikv	tests/realtikvtest/loaddatatest/load_data_test.go	load_data_test	- RewriteAstExpr will write ast node in place(due to xxNode.Accept), but it doesn't change node content, so we sync it to avoid data race	https://github.com/pingcap/tidb/pull/43492.patch	`RewriteAstExpr` 原地改写共享 AST 节点，load data 并发执行时竞态	是	属于共享 AST / ExprNode 原地改写需串行化或 clone 子族	高纯度正例
reviewed	pr-43598	cases/2023/05/pr-43598.json	43598	ddl: fix data race at the test	unit	ddl/db_partition_test.go	TestTruncatePartitionMultipleTimes	Data race on shared errCount (atomic add + non-atomic read) in TestTruncatePartitionMultipleTimes	https://github.com/pingcap/tidb/pull/43598.patch	`OnJobUpdated` callback 写 `errCount`，测试线程并发读取同一计数器	是	属于 DDL hook callback 与主线程共享计数器需 atomic 子族	高纯度正例
reviewed	pr-43666	cases/2023/05/pr-43666.json	43666	*: Update bootstrap and support pause user DDL when upgrading TiDB	unit	session/bootstraptest/bootstrap_upgrade_test.go	bootstrap_upgrade_test	Race detector reports data race during TestUpgradeWithPauseDDL / bootstrap upgrade flow	https://github.com/pingcap/tidb/pull/43666.patch	bootstrap / pause DDL 流程里回调计数、clusterState、job 列表等共享状态混合竞态	部分适合	混合 bootstrap 升级流程 / schema syncer 状态 / callback 计数	机制太杂，先作边界样本
